acousticness,speechiness,valence,tempo,duration_ms,release_date,year,month
0.0598,0.0583,0.79,124.016,185280,2012-11-09,2012,11
0.0505,0.0454,0.0479,188.069,213884,2012-11-09,2012,11
0.178,0.335,0.265,149.981,289707,2012-10-26,2012,10
0.318,0.0741,0.845,132.108,248813,2012-08-27,2012,8
0.769,0.193,0.967,183.717,179320,2012-12-01,2012,12
0.0784,0.462,0.212,166.829,173760,2012-11-06,2012,11
0.0268,0.0328,0.962,162.024,175773,2012-01-01,2012,1
0.287,0.0331,0.517,153.783,292747,2012-07-06,2012,7
0.000478,0.0508,0.585,127.927,203707,2012-05-25,2012,5
0.128,0.034,0.189,93.763,289080,2012-11-12,2012,11
0.0211,0.034,0.134,154.1,346347,2012-07-03,2012,7
0.726,0.0668,0.758,118.05,215507,2012-09-17,2012,9
0.522,0.0323,0.737,137.936,206520,2012-01-01,2012,1
0.295,0.0267,0.765,107.484,183573,2012-10-19,2012,10
0.0279,0.089,0.37,119.888,252453,2012-08-17,2012,8
0.5660000000000001,0.05,0.304,119.896,322933,2012-05-15,2012,5
0.204,0.0961,0.5529999999999999,182.586,160653,2012-06-12,2012,6
0.135,0.065,0.826,92.017,172820,2012-06-22,2012,6
0.0543,0.175,0.235,179.063,193147,2012-10-02,2012,10
0.0534,0.324,0.307,109.318,293613,2012-01-01,2012,1
0.7490000000000001,0.0325,0.17,169.84599999999998,268693,2012-09-18,2012,9
0.0419,0.0347,0.349,107.019,226080,2012-01-01,2012,1
0.0181,0.0385,0.491,91.972,243053,2012-01-01,2012,1
0.586,0.049,0.436,124.136,139865,2012-05-08,2012,5
0.5529999999999999,0.0503,0.17,129.946,286093,2012-01-01,2012,1
0.000364,0.0951,0.652,196.213,241720,2012-01-01,2012,1
0.145,0.308,0.7609999999999999,115.004,229669,2012-05-08,2012,5
0.035,0.0276,0.123,94.069,298293,2012-10-22,2012,10
0.0022,0.041,0.0694,125.946,192867,2012-01-01,2012,1
0.0166,0.108,0.179,127.839,197132,2012-01-14,2012,1
0.0207,0.0305,0.6809999999999999,93.986,195813,2012-08-14,2012,8
0.946,0.0405,0.111,111.996,203307,2012-11-17,2012,11
0.924,0.0509,0.962,106.01,131450,2012-05-08,2012,5
0.0203,0.234,0.596,147.929,288640,2012-01-01,2012,1
0.745,0.0642,0.289,130.39700000000002,173200,2012-09-28,2012,9
0.217,0.269,0.777,127.943,289600,2012-12-04,2012,12
0.00746,0.0386,0.265,128.134,256227,2012-09-25,2012,9
0.155,0.0545,0.836,128.07399999999998,211880,2012-01-01,2012,1
0.19,0.204,0.193,109.648,201460,2012-08-28,2012,8
0.212,0.344,0.5760000000000001,90.51,212245,2012-06-05,2012,6
0.174,0.166,0.26,91.56,244267,2012-01-01,2012,1
0.00497,0.0286,0.161,147.976,239613,2012-01-01,2012,1
0.0462,0.0527,0.8809999999999999,156.099,221840,2012-07-17,2012,7
0.213,0.0685,0.966,131.895,193533,2012-01-01,2012,1
0.0213,0.0522,0.0483,125.091,216120,2012-04-27,2012,4
0.391,0.0285,0.57,112.014,210747,2012-10-02,2012,10
0.0109,0.0409,0.632,120.031,193467,2012-01-01,2012,1
0.0109,0.124,0.7140000000000001,150.03799999999995,179600,2012-11-06,2012,11
0.00033,0.0721,0.274,129.998,183480,2012-11-06,2012,11
0.023,0.055,0.622,139.02200000000002,194693,2012-05-25,2012,5
0.256,0.0367,0.7829999999999999,85.291,199863,2012-09-17,2012,9
0.0173,0.027,0.233,145.865,242573,2012-10-22,2012,10
0.0262,0.0596,0.403,153.873,252827,2012-06-12,2012,6
0.737,0.0482,0.526,123.878,145309,2012-05-08,2012,5
0.0182,0.0391,0.491,128.092,173587,2012-05-25,2012,5
0.000197,0.0328,0.397,129.968,295187,2012-10-22,2012,10
0.255,0.0314,0.18,155.861,263253,2012-01-01,2012,1
0.362,0.204,0.0911,73.051,299600,2012-10-10,2012,10
0.00205,0.0397,0.8320000000000001,124.992,263973,2012-01-01,2012,1
0.111,0.0503,0.632,164.12599999999995,180575,2012-06-19,2012,6
0.00692,0.0437,0.696,122.035,212986,2012-09-18,2012,9
0.049,0.0888,0.259,130.004,181627,2012-12-11,2012,12
0.307,0.0245,0.928,99.981,204827,2012-10-22,2012,10
0.00127,0.141,0.374,124.992,191333,2012-04-09,2012,4
0.000287,0.041,0.31,124.983,248600,2012-01-01,2012,1
0.0752,0.0386,0.197,148.015,329027,2012-04-17,2012,4
0.8959999999999999,0.0314,0.231,90.957,217053,2013-01-01,2013,1
0.00539,0.0545,0.883,151.274,163240,2013-08-26,2013,8
0.501,0.0955,0.6809999999999999,79.207,230677,2013-12-06,2013,12
0.768,0.0321,0.489,89.897,266998,2013-10-26,2013,10
0.7959999999999999,0.0262,0.494,94.999,222720,2013-08-20,2013,8
0.0942,0.379,0.295,135.05200000000002,220471,2013-06-18,2013,6
0.125,0.0511,0.318,82.15799999999999,225733,2013-01-24,2013,1
0.0105,0.354,0.52,74.986,139707,2013-09-24,2013,9
0.517,0.112,0.227,75.97800000000002,222667,2013-01-01,2013,1
0.00487,0.109,0.555,198.12,253453,2013-09-10,2013,9
0.000754,0.0454,0.7879999999999999,160.019,174360,2013-11-25,2013,11
0.434,0.034,0.735,111.803,246573,2013-08-16,2013,8
0.107,0.0453,0.546,128.00799999999998,213708,2013-09-02,2013,9
0.0209,0.13,0.7829999999999999,106.029,188526,2013-06-18,2013,6
0.7170000000000001,0.0681,0.1639999999999999,207.969,237973,2013-05-27,2013,5
0.198,0.0905,0.8059999999999999,118.049,247960,2013-03-12,2013,3
0.32,0.0334,0.401,140.128,423173,2013-10-03,2013,10
0.132,0.276,0.535,119.893,247293,2013-04-01,2013,4
0.0787,0.0371,0.194,183.991,234286,2013-01-01,2013,1
0.00793,0.0298,0.361,114.019,236520,2013-11-25,2013,11
0.539,0.0933,0.04,175.921,221409,2013-01-01,2013,1
0.000145,0.125,0.389,148.043,223766,2013-11-19,2013,11
0.695,0.04,0.131,122.764,244360,2013-09-17,2013,9
0.0539,0.0387,0.5579999999999999,103.029,236865,2013-04-07,2013,4
0.0013,0.221,0.1,158.33,274034,2013-10-08,2013,10
0.0182,0.0323,0.172,135.968,339493,2013-01-01,2013,1
0.0203,0.0457,0.8,96.0,204285,2013-10-18,2013,10
0.0452,0.15,0.797,93.998,209733,2013-04-15,2013,4
0.33,0.0297,0.599,115.013,243132,2013-09-09,2013,9
0.274,0.0285,0.596,138.571,186480,2013-09-17,2013,9
0.5770000000000001,0.0307,0.217,77.344,230267,2013-06-17,2013,6
0.085,0.0494,0.6729999999999999,139.02100000000002,179413,2013-11-25,2013,11
0.285,0.0397,0.294,143.946,210738,2013-01-01,2013,1
0.725,0.0336,0.294,85.26799999999999,353920,2013-01-01,2013,1
0.00664,0.0738,0.295,142.849,180133,2013-01-01,2013,1
0.311,0.172,0.556,146.076,271653,2013-01-01,2013,1
0.000153,0.205,0.178,90.064,217848,2013-07-30,2013,7
0.0761,0.0711,0.8270000000000001,159.944,168720,2013-06-25,2013,6
0.00923,0.0344,0.209,123.777,258516,2013-01-01,2013,1
0.356,0.0335,0.732,120.08,203947,2013-01-01,2013,1
0.0355,0.0394,0.331,125.968,375400,2013-01-01,2013,1
0.00233,0.175,0.489,92.506,209787,2013-01-01,2013,1
0.1,0.0632,0.7290000000000001,89.99700000000001,165373,2013-04-18,2013,4
0.013,0.139,0.4970000000000001,140.01,247987,2013-12-16,2013,12
0.0474,0.257,0.369,99.935,217680,2013-01-01,2013,1
0.0309,0.236,0.596,87.99600000000002,208273,2013-08-19,2013,8
0.0267,0.0608,0.736,121.01,233720,2013-11-11,2013,11
0.157,0.0406,0.8320000000000001,152.011,222613,2013-03-26,2013,3
0.0455,0.125,0.0624,135.072,256424,2013-06-18,2013,6
0.711,0.0272,0.254,96.094,278653,2013-10-11,2013,10
0.608,0.0941,0.0677,119.797,313969,2013-09-06,2013,9
0.868,0.0367,0.636,124.921,229627,2013-03-05,2013,3
0.0669,0.229,0.684,122.663,252053,2013-06-14,2013,6
0.126,0.117,0.36,114.049,198520,2013-08-13,2013,8
0.0472,0.0358,0.5489999999999999,101.698,570733,2013-04-08,2013,4
0.228,0.32,0.8690000000000001,160.143,208587,2013-09-24,2013,9
0.288,0.0497,0.586,91.507,152250,2013-09-06,2013,9
0.8270000000000001,0.0287,0.095,88.679,211893,2013-10-04,2013,10
0.0122,0.0431,0.443,164.063,208253,2013-01-01,2013,1
0.0787,0.0371,0.194,183.991,234286,2013-09-27,2013,9
0.0127,0.0724,0.381,87.93799999999996,260787,2013-06-21,2013,6
0.0445,0.1639999999999999,0.615,138.089,92283,2013-01-18,2013,1
0.227,0.305,0.6629999999999999,153.78,227467,2013-04-01,2013,4
0.254,0.0326,0.172,139.995,262133,2013-01-22,2013,1
0.271,0.13,0.266,75.11,196756,2013-06-18,2013,6
0.758,0.0366,0.179,122.934,321827,2013-01-01,2013,1
0.079,0.0527,0.7709999999999999,140.046,218440,2013-01-01,2013,1
0.0312,0.115,0.698,150.063,275333,2013-08-20,2013,8
0.0033,0.215,0.453,94.432,188259,2013-12-17,2013,12
0.0487,0.101,0.294,103.064,251973,2013-01-01,2013,1
0.0263,0.0329,0.308,116.723,210133,2013-09-24,2013,9
0.00165,0.223,0.4920000000000001,97.502,159500,2013-05-21,2013,5
0.521,0.0292,0.685,153.851,257387,2013-08-20,2013,8
0.0423,0.0565,0.5870000000000001,104.997,244720,2013-01-01,2013,1
0.00141,0.31,0.351,79.616,196427,2013-08-16,2013,8
0.0353,0.121,0.8,102.078,175333,2013-06-20,2013,6
0.000115,0.333,0.306,169.813,200031,2013-10-08,2013,10
0.00867,0.0659,0.635,99.922,240667,2013-06-21,2013,6
0.593,0.0991,0.0604,110.994,155587,2013-01-01,2013,1
0.0385,0.0812,0.378,139.988,256240,2013-01-01,2013,1
0.0405,0.398,0.6609999999999999,80.093,212493,2013-04-01,2013,4
0.0616,0.459,0.4,165.36900000000003,265025,2013-11-05,2013,11
0.162,0.0615,0.234,120.092,368720,2013-01-01,2013,1
0.0143,0.0571,0.961,89.65799999999999,252200,2013-04-12,2013,4
0.199,0.0497,0.467,190.029,229693,2013-10-04,2013,10
0.032,0.246,0.764,86.958,160067,2013-05-27,2013,5
0.371,0.105,0.674,157.976,192760,2013-05-07,2013,5
0.049,0.0499,0.289,128.004,236827,2013-10-17,2013,10
3.58e-05,0.108,0.309,142.031,269266,2013-10-08,2013,10
0.7140000000000001,0.254,0.481,64.28399999999999,267666,2013-04-17,2013,4
0.289,0.0362,0.0663,118.017,294222,2013-09-27,2013,9
0.064,0.448,0.358,81.086,434077,2013-11-05,2013,11
0.00862,0.103,0.5720000000000001,92.03,260433,2013-09-11,2013,9
0.0233,0.0639,0.182,151.804,208040,2013-08-05,2013,8
0.369,0.0795,0.632,76.94800000000002,185480,2013-08-13,2013,8
0.0846,0.128,0.877,122.923,138580,2013-08-20,2013,8
0.0316,0.0379,0.956,143.30100000000004,304920,2013-01-01,2013,1
0.0351,0.0397,0.431,101.003,249747,2013-05-31,2013,5
0.0265,0.0536,0.259,140.8,210467,2014-08-19,2014,8
0.0189,0.048,0.923,154.056,221402,2014-09-30,2014,9
0.318,0.297,0.448,123.964,204044,2014-06-09,2014,6
0.392,0.0374,0.301,99.765,262520,2014-05-27,2014,5
0.454,0.0632,0.888,113.58,185133,2014-09-15,2014,9
0.00203,0.0517,0.122,128.04399999999998,229947,2014-08-05,2014,8
0.0647,0.165,0.942,160.078,219200,2014-10-27,2014,10
0.03,0.0322,0.133,151.468,410187,2014-05-09,2014,5
5.86e-05,0.0506,0.48,96.026,192507,2014-01-24,2014,1
0.659,0.0353,0.1669999999999999,119.997,203080,2014-01-01,2014,1
0.5539999999999999,0.0302,0.0878,137.918,342093,2014-01-01,2014,1
0.0212,0.0422,0.112,144.01,409987,2014-01-01,2014,1
0.0953,0.245,0.352,140.553,250960,2014-11-24,2014,11
0.208,0.0293,0.509,102.014,255640,2014-04-08,2014,4
0.316,0.263,0.283,81.305,234487,2014-10-06,2014,10
0.0508,0.0358,0.273,104.007,201800,2014-09-18,2014,9
0.000717,0.0278,0.0543,103.935,285613,2014-01-01,2014,1
0.0472,0.0699,0.599,102.014,237653,2014-01-01,2014,1
0.403,0.0259,0.264,67.05,323640,2014-09-19,2014,9
0.258,0.235,0.645,115.765,260214,2014-12-15,2014,12
0.151,0.0536,0.607,95.021,309947,2014-09-16,2014,9
0.105,0.0274,0.4,82.071,267933,2014-06-23,2014,6
0.944,0.0318,0.132,139.899,241720,2014-10-06,2014,10
0.0507,0.0544,0.501,160.066,189747,2014-10-14,2014,10
0.162,0.0559,0.249,173.73,257484,2014-08-04,2014,8
0.201,0.0506,0.386,93.507,219213,2014-09-19,2014,9
0.0969,0.0487,0.263,140.069,241640,2014-01-01,2014,1
0.175,0.379,0.307,189.577,239470,2014-02-12,2014,2
0.0419,0.0568,0.59,104.002,213200,2014-09-16,2014,9
0.00215,0.131,0.178,119.906,239574,2014-11-10,2014,11
0.012,0.0306,0.17,142.063,401760,2014-07-01,2014,7
0.797,0.0337,0.23,106.551,268493,2014-08-25,2014,8
0.985,0.0367,0.0441,71.601,143478,2014-03-04,2014,3
0.0222,0.0347,0.7190000000000001,164.049,203507,2014-01-01,2014,1
0.136,0.0296,0.7559999999999999,165.102,197548,2014-10-07,2014,10
0.857,0.0445,0.631,72.972,224840,2014-06-24,2014,6
0.0124,0.0791,0.364,160.04,186261,2014-08-26,2014,8
0.113,0.0739,0.59,86.689,209893,2014-10-28,2014,10
0.588,0.0263,0.738,104.057,134427,2014-11-28,2014,11
0.0585,0.0353,0.598,176.05700000000004,283636,2014-03-18,2014,3
0.00209,0.0633,0.892,149.946,169936,2014-06-27,2014,6
0.28,0.0388,0.579,200.781,256040,2014-01-01,2014,1
0.335,0.0285,0.17,74.53,262053,2014-01-01,2014,1
0.417,0.0301,0.925,125.011,253200,2014-02-25,2014,2
0.0112,0.0426,0.494,179.998,264014,2014-11-19,2014,11
0.0326,0.0491,0.727,110.008,224169,2014-03-17,2014,3
0.556,0.0397,0.336,138.754,244573,2014-06-21,2014,6
0.33,0.0991,0.205,124.758,234159,2014-12-12,2014,12
0.24,0.0872,0.922,205.017,251693,2014-06-24,2014,6
0.0182,0.0584,0.544,143.11700000000005,178853,2014-09-02,2014,9
0.187,0.0278,0.383,139.06,250713,2014-10-07,2014,10
0.0736,0.382,0.508,128.912,224015,2014-12-15,2014,12
0.867,0.0417,0.5720000000000001,83.046,272728,2014-12-11,2014,12
0.00107,0.0454,0.41,90.01100000000002,207173,2014-04-22,2014,4
0.0697,0.0432,0.701,97.448,226581,2014-11-11,2014,11
0.377,0.153,0.162,123.946,272453,2014-01-01,2014,1
0.0297,0.0582,0.774,95.081,204387,2014-06-02,2014,6
0.000926,0.105,0.516,127.989,270054,2014-12-02,2014,12
0.393,0.139,0.262,75.589,214974,2014-10-20,2014,10
0.406,0.0421,0.247,72.97800000000002,254640,2014-06-03,2014,6
0.0551,0.0576,0.625,140.004,273996,2014-06-10,2014,6
0.00228,0.0517,0.585,81.978,184733,2014-04-01,2014,4
0.0017399999999999,0.0377,0.0566,77.868,294320,2014-08-05,2014,8
0.166,0.0392,0.493,178.141,215915,2014-01-01,2014,1
0.888,0.0332,0.154,108.115,271480,2014-01-01,2014,1
0.0639,0.0424,0.643,121.972,186240,2014-09-23,2014,9
0.103,0.0355,0.364,151.884,227987,2014-02-18,2014,2
0.153,0.22,0.53,113.913,276893,2014-03-07,2014,3
0.126,0.0415,0.523,96.987,186373,2014-08-19,2014,8
0.433,0.0881,0.56,186.6,341513,2014-01-21,2014,1
0.207,0.0381,0.779,166.054,183280,2014-04-01,2014,4
0.000133,0.185,0.402,148.00799999999995,239127,2014-06-05,2014,6
0.0692,0.0897,0.465,139.997,220440,2014-10-27,2014,10
0.813,0.0429,0.746,101.313,230518,2014-10-06,2014,10
0.0145,0.258,0.626,126.017,204957,2014-11-07,2014,11
0.00213,0.252,0.298,139.99200000000002,185391,2014-10-30,2014,10
0.000463,0.0461,0.487,104.954,189707,2014-09-16,2014,9
0.0724,0.0662,0.3229999999999999,97.998,267973,2014-06-20,2014,6
0.271,0.0536,0.8370000000000001,133.149,321600,2014-11-17,2014,11
0.583,0.0435,0.6759999999999999,172.977,228107,2014-01-01,2014,1
0.994,0.0516,0.45,168.232,155880,2014-01-31,2014,1
0.00318,0.0616,0.305,127.002,206547,2014-05-16,2014,5
0.00226,0.0464,0.546,130.135,193213,2014-11-04,2014,11
0.232,0.0346,0.211,103.97,271000,2014-10-27,2014,10
0.000891,0.0952,0.5710000000000001,94.277,170640,2014-02-19,2014,2
0.345,0.196,0.207,140.079,215880,2014-06-20,2014,6
0.000311,0.0912,0.483,158.47,225067,2014-10-15,2014,10
0.529,0.0364,0.5429999999999999,91.207,300253,2014-06-21,2014,6
0.769,0.0609,0.292,120.062,240427,2014-08-05,2014,8
0.04,0.0439,0.526,127.059,278480,2014-01-01,2014,1
0.0183,0.0866,0.196,147.864,231707,2014-11-17,2014,11
0.715,0.0322,0.133,133.936,248554,2014-09-28,2014,9
0.0165,0.0731,0.479,97.236,189483,2014-04-15,2014,4
0.381,0.058,0.228,139.95600000000002,285291,2014-04-01,2014,4
0.8440000000000001,0.0417,0.12,78.531,129267,2014-12-09,2014,12
0.0839,0.19,0.392,93.774,193787,2014-05-27,2014,5
0.231,0.0474,0.351,149.924,256707,2014-11-17,2014,11
0.403,0.0296,0.794,128.011,203467,2014-03-31,2014,3
0.0215,0.0898,0.84,113.588,144707,2014-03-04,2014,3
0.0054,0.0389,0.96,137.077,223253,2015-01-01,2015,1
0.0572,0.0386,0.6920000000000001,143.002,327987,2015-11-13,2015,11
0.000831,0.0891,0.57,86.036,235240,2015-03-31,2015,3
0.27,0.235,0.607,75.986,287400,2015-11-13,2015,11
0.112,0.453,0.568,81.11399999999998,271773,2015-03-16,2015,3
0.0045299999999999,0.054,0.325,134.94,248213,2015-03-31,2015,3
0.00795,0.0404,0.398,120.012,217907,2015-10-09,2015,10
0.392,0.0448,0.594,80.499,262209,2015-04-07,2015,4
0.145,0.376,0.369,87.912,292520,2015-03-16,2015,3
0.0424,0.243,0.721,92.981,201253,2015-12-18,2015,12
0.7959999999999999,0.0421,0.226,129.442,270172,2015-09-25,2015,9
0.259,0.166,0.551,100.433,232547,2015-04-21,2015,4
0.725,0.0381,0.171,87.85700000000001,229935,2015-09-04,2015,9
0.353,0.091,0.331,113.933,218947,2015-05-19,2015,5
0.0291,0.182,0.482,134.955,200098,2015-12-26,2015,12
0.0303,0.284,0.8009999999999999,183.276,199320,2015-10-02,2015,10
0.0579,0.0446,0.287,145.094,254897,2015-10-12,2015,10
0.216,0.131,0.6459999999999999,169.977,305493,2015-11-13,2015,11
0.0354,0.0305,0.168,75.977,259293,2015-04-14,2015,4
0.196,0.061,0.5539999999999999,82.67299999999999,331613,2015-08-28,2015,8
0.0306,0.0638,0.329,86.185,226632,2015-07-31,2015,7
0.0466,0.0457,0.443,120.044,250747,2015-07-24,2015,7
0.125,0.0467,0.171,136.036,314632,2015-09-20,2015,9
0.00715,0.407,0.752,126.59,186987,2015-09-25,2015,9
6.86e-05,0.0436,0.26,185.97,187627,2015-09-18,2015,9
0.987,0.0392,0.487,158.975,284131,2015-03-31,2015,3
0.071,0.11,0.445,164.99599999999995,206507,2015-01-20,2015,1
0.149,0.0461,0.882,123.964,200533,2015-11-13,2015,11
0.593,0.0384,0.212,129.997,211817,2015-12-04,2015,12
0.0928,0.0281,0.764,91.117,298760,2015-09-25,2015,9
0.00424,0.0317,0.565,105.003,249286,2015-03-06,2015,3
0.000953,0.0408,0.601,106.029,257747,2015-02-27,2015,2
0.547,0.03,0.5589999999999999,109.009,204147,2015-04-21,2015,4
0.0903,0.288,1e-05,96.721,261440,2015-02-19,2015,2
0.948,0.0395,0.195,139.381,120547,2015-01-01,2015,1
0.115,0.0356,0.3229999999999999,106.06,219134,2015-05-18,2015,5
0.0457,0.0415,0.468,104.985,213213,2015-01-13,2015,1
0.279,0.0882,0.531,145.928,204785,2015-08-28,2015,8
0.0796,0.112,0.4970000000000001,161.881,190773,2015-08-07,2015,8
0.231,0.052,0.6509999999999999,87.999,183947,2015-05-18,2015,5
0.0036,0.139,0.182,87.02600000000002,180333,2015-12-04,2015,12
0.000821,0.0805,0.216,78.056,189707,2015-06-30,2015,6
0.105,0.117,0.343,128.815,231827,2015-09-04,2015,9
0.4920000000000001,0.0466,0.528,119.966,255253,2015-05-26,2015,5
0.777,0.144,0.309,157.999,254627,2015-02-24,2015,2
0.0055,0.0333,0.354,111.024,185773,2015-07-17,2015,7
0.0256,0.0365,0.349,153.687,194973,2015-11-13,2015,11
0.5429999999999999,0.301,0.618,95.026,310933,2015-02-12,2015,2
0.197,0.0639,0.8270000000000001,145.034,266483,2015-02-23,2015,2
0.00775,0.0292,0.298,122.965,316020,2015-01-12,2015,1
0.051,0.0345,0.67,100.044,165600,2015-02-14,2015,2
0.26,0.4320000000000001,0.58,71.547,268493,2015-03-16,2015,3
0.0822,0.0717,0.0387,105.01,232960,2015-03-31,2015,3
0.83,0.0379,0.507,73.807,173760,2015-06-02,2015,6
0.353,0.091,0.331,113.933,218947,2015-01-21,2015,1
0.64,0.0309,0.234,128.154,222656,2015-10-30,2015,10
0.165,0.348,0.425,134.055,181478,2015-09-25,2015,9
0.0654,0.0447,0.7559999999999999,129.955,148192,2015-04-06,2015,4
0.00554,0.0382,0.218,137.011,186147,2015-03-27,2015,3
0.319,0.0507,0.693,154.042,179078,2015-04-23,2015,4
0.0506,0.093,0.547,127.945,162067,2015-01-01,2015,1
0.0582,0.537,0.519,99.456,142640,2015-09-25,2015,9
0.0154,0.0386,0.522,117.054,248067,2015-04-21,2015,4
0.708,0.324,0.753,120.094,336013,2015-03-16,2015,3
0.256,0.0378,0.304,123.751,225515,2015-09-22,2015,9
0.177,0.398,0.8290000000000001,82.26100000000002,185813,2015-04-14,2015,4
0.392,0.0872,0.813,153.934,158571,2015-02-14,2015,2
0.103,0.0411,0.328,175.877,306253,2015-09-18,2015,9
0.225,0.0641,0.545,161.339,244580,2015-01-05,2015,1
0.303,0.158,0.556,67.984,323960,2015-05-26,2015,5
0.754,0.131,0.0805,80.046,148453,2015-07-17,2015,7
0.6459999999999999,0.0518,0.0386,133.714,175093,2015-12-04,2015,12
0.0057,0.046,0.289,99.98,230907,2015-01-30,2015,1
0.043,0.0627,0.807,109.209,159013,2015-11-06,2015,11
0.0133,0.0686,0.8590000000000001,114.021,181069,2015-03-08,2015,3
0.00159,0.0289,0.431,122.977,227344,2015-02-24,2015,2
0.0219,0.0534,0.291,127.984,285240,2015-11-13,2015,11
0.743,0.0358,0.802,110.219,215640,2015-01-20,2015,1
0.0379,0.0512,0.5870000000000001,164.145,213440,2015-11-13,2015,11
0.205,0.172,0.491,125.01,233000,2015-10-30,2015,10
0.0053,0.0469,0.636,149.961,186253,2015-09-11,2015,9
0.048,0.136,0.35,128.016,256641,2015-09-14,2015,9
0.0006799999999999,0.0529,0.419,77.991,242956,2015-09-04,2015,9
0.00296,0.12,0.276,140.032,231231,2015-09-20,2015,9
0.994,0.0389,0.124,75.968,346635,2015-04-16,2015,4
0.0143,0.0838,0.7490000000000001,91.965,262107,2015-08-21,2015,8
0.395,0.0363,0.894,200.008,209587,2015-06-30,2015,6
0.0403,0.0496,0.119,107.567,252640,2015-02-12,2015,2
0.0444,0.0385,0.378,103.027,239465,2015-12-04,2015,12
0.945,0.0787,0.283,85.039,232235,2015-11-06,2015,11
0.0168,0.485,0.16,167.30900000000003,318840,2015-06-29,2015,6
0.00433,0.106,0.241,120.064,231067,2015-01-06,2015,1
0.1639999999999999,0.0663,0.961,172.498,186747,2015-04-21,2015,4
0.131,0.0608,0.105,135.739,255133,2015-10-30,2015,10
0.0252,0.218,0.555,143.991,279373,2015-07-24,2015,7
0.0126,0.0475,0.251,119.023,251320,2015-08-21,2015,8
0.979,0.0318,0.297,90.972,307698,2015-03-31,2015,3
0.256,0.0251,0.41,147.506,256680,2015-05-04,2015,5
0.0966,0.285,0.259,109.168,209288,2015-09-20,2015,9
0.715,0.0272,0.241,95.119,224446,2016-12-02,2016,12
0.7909999999999999,0.0,0.0,0.0,90228,2016-12-04,2016,12
0.0399,0.0917,0.674,97.037,197355,2016-11-01,2016,11
0.0411,0.22,0.26,169.912,223147,2016-05-27,2016,5
4.820000000000001e-05,0.108,0.344,149.859,200677,2016-09-02,2016,9
0.0735,0.0341,0.561,161.78799999999995,209267,2016-11-04,2016,11
0.294,0.0472,0.3670000000000001,140.026,249027,2016-12-09,2016,12
0.716,0.0386,0.11,75.285,267360,2016-10-14,2016,10
0.0212,0.1,0.63,151.97,229718,2016-08-26,2016,8
0.887,0.0384,0.131,120.294,260369,2016-04-16,2016,4
0.24,0.0487,0.132,80.012,234162,2016-04-20,2016,4
0.000377,0.0529,0.953,119.999,156000,2016-06-03,2016,6
0.255,0.317,0.7390000000000001,169.021,243491,2016-08-05,2016,8
0.024,0.0666,0.596,118.408,191545,2016-11-03,2016,11
0.261,0.0393,0.816,89.97200000000002,302001,2016-10-14,2016,10
0.0406,0.0987,0.624,93.994,219584,2016-06-10,2016,6
0.208,0.0876,0.825,101.965,171093,2016-06-24,2016,6
0.0855,0.197,0.238,153.06,218201,2016-05-27,2016,5
0.0184,0.0736,0.642,78.918,210577,2016-05-02,2016,5
0.0548,0.0701,0.265,109.961,196364,2016-11-18,2016,11
0.328,0.185,0.136,95.931,500960,2016-09-16,2016,9
0.261,0.0675,0.721,107.994,214857,2016-09-16,2016,9
0.0272,0.224,0.6779999999999999,153.991,240021,2016-05-02,2016,5
0.0388,0.0509,0.0487,120.069,118073,2016-05-25,2016,5
0.00682,0.15,0.647,102.874,211696,2016-08-08,2016,8
0.014,0.0345,0.245,104.988,235827,2016-05-13,2016,5
0.675,0.302,0.477,144.796,290316,2016-05-27,2016,5
0.0485,0.048,0.403,114.955,174933,2016-11-04,2016,11
0.615,0.05,0.539,122.989,321951,2016-07-09,2016,7
0.316,0.0408,0.102,98.813,308006,2016-10-25,2016,10
0.0307,0.0961,0.147,132.08100000000002,276349,2016-05-27,2016,5
0.653,0.0476,0.351,75.001,181437,2016-08-12,2016,8
